"ID","word","translation","explanation","area","creater","createdDate"
"3654","3588","Женерик Параметрт төрөл","<p>Хөрвүүлэгчээр бус рантайм үед тодорхойлогддог параметрт төрөл. Ө.х параметрээс хамаарч бодит төрөл нь рантайм үед тодорхой болно.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3655","3589","ишлэлийн төрөл","<p>Заалтаар ханддаг өгөгдлийн төрөл. Заалт төрлийн объектууд нь програмын кодоос &ldquo;хол&rdquo; байрладаг бөгөөд тэдгээрт заалтаар дамжуулан хандана. Заалт төрлийн объектод зориулж динамикаар санах ой хувиарлалт хийдэг.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3656","3590","Камель тэмдэглэгээ","<p>Камель тэмдэглэгээ нь нэрэнд орсон эхний үгийн эхний үсгийг жижгээр бичээд бусад үгийн эхний үсгийг томоор бичдэг. Жишээ нь myClassAdder.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3657","3591","класс","Объект үүсгэхэд &ldquo;хэв&rdquo; болж ашиглагддаг бүтэц. Энэ хэв нь түүгээр үүсгэгдэх бүх объектуудад байх атрибут, методуудыг тодорхойлсон байдаг.","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3658","3592","командын мөр",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3659","3593","Консоль програм","<p>Командын мөрнөөс зөвхөн текстэн оролт, гаралт хийж ажиллах програм.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3660","3594","Лог","<p>Ямар нэг үйлдлийн араас дагаж бичигдсэн түүхэн бичлэгүүд (ихэвчлэн он цагын дарааллаар бичигдэнэ).</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3661","3595","Массив төрөл","<p>Санах ойд дараалан байрлах нэгэн төрлийн утгуудын цувааг илэрхийлэх төрөл. Цувааны аль нэг гишүүнд хандахдаа байрлалын дугаар буюу индекс гэж нэрлэгдэх тоон дугаарыг ашиглана.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3662","3596","Модаль цонх Модаль диалоги","<p>Үндсэн цонх руу буцахаас өмнө заавал хэрэглэгчийг үйлдэл хийхийг (хаах) шаарддаг хүү цонх. Модаль цонхыг хаагаагүй тохиолдолд эцэг цонхтой харьцах боломжгүй.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3663","3597","Объект Хандлагат Програмчлал ОХП ",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3664","3598","Олон Баримтын Интерфэйс","<p>Олон төрлийн баримтууд боловсруулахад зориулсан бөгөөд нэг эцэг цонхонд харъяалагдан ажиллах цонхнууд бүхий хэрэглэгчийн график интерфэйс. Энэ нь бие биенээсээ тусдаа ажилладаг дан баримтын интерфэйсийн (SDI) эсрэг хувилбар юм. Олон баримтын интерфэйс нь одоо нэг их түгэхээ болисон байна. &nbsp;Тухайлбал, Microsoft Word програм анх SDI интерфэйстэй байж байгаад MDI болсон, дараа нь буцаад SDI болсон байна.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3665","3599","Оролт/Гаралт","<p>Мэдээлэл боловсруулах систем болон гадаад ертөнцийн (хүн, өөр нэг систем гэх мэт) хоорондох мэдээлэл солилцоог ойлгоно.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3666","3600","Өгөгдөл нийлүүлэгч",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3667","3601","Рантайм","<p>Програм ажиллаж эхлэхээс дуусах хүртэлх үеийг хэлнэ. Зарим тохиолдолд програмыг ажиллуулах виртуал орчинг рантайм гэж нэрлэх нь бий.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3668","3602","Растер зураг","<p>Тэгш өнцөгт хүснэгтээр дүрслэгдэх цэгүүдийн олонлогоос тогтсон бинари зураг. Растер зургууд нь дэлгэцийн цэгийн нягтралаас хамааралтай байдаг.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3669","3603","Тааб эрэмбэ","<p>Тааб эрэмбэ нь хэрэглэгч компьюьерийн гар дээр Tab товч дараалан дарахад форм дээрх контролууд ямар дарааллаар фокус авахыг тодорхойлно.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3670","3604","Таймер","<p>Тодорхой давтамжаар үзэгдэл эсвэл процессууд эхлүүлэхэд ашиглагддаг объект.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3671","3605","Файлын зам","<p>Файлын файл систем дээрх байрлалыг илэрхийлэх тэмдэгт мөр.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3672","3606","Фокус авах",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3673","3607","Фокус алдах",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3674","3608","Фонтын бүл ",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3675","3609","Форм","<p>Компонент Хандлагат Програмчлалд өргөн хэрэглэгддэг Хэрэглэгчийн График Интерфэйс бүхий цонх. Форм нь бусад контрол, компонентуудыг агуулж болно.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3676","3610","функц","<p>Функц гэдэг нь оролт авч боловсруулалт хийгээд гаралт гаргах жижгэвтэр програмын кодыг хэлнэ.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3677","3611","Хайрцаглалт","<p>Эгэл төрлийг заалт төрөл рүү хувиргах үйлдэл.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3678","3612","дээд санах ой","<p>Програм ажиллах үед хувьсагч болон объектуудыг байршуулахад зориулагдсан сул санах ойн муж.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3679","3613","Холбогч мөр",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3680","3614","Хөгжүүлэлтийн Цогц Орчин","<p>Програм хангамж хөгжүүлэх ажлыг ажлыг үлэмж хөнгөвчилсэн багаж, хэрэгслүүдийн цогц орчин. Үүнд ихэвчлэн дебааг хийгч, хөрвүүлэгч, хөрвүүлэлтийг автоматжуулагч, эх код засварлагч зэрэг багажууд багтдаг.</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3681","3615","эгэл төрөл, энгийн төрөл",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3682","3616","үйлчилгээ",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3683","3617","Төлөвлөсөн утга",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3684","3618","Бодит утга",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3685","3619","Үндсэн командын мөр","<p>Cumulative Baseline Plan Value - Нийт үндсэн командын мөрийг төлөвлөсөн утга</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3686","3620","туршилт","<p>туршилтын, Түр зуурын</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3687","3621","өөрчлөх","<p>програмын нууцлалт хамгаалалтыг устгаж програмыг өөрчлөх</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3688","3622","мэдээлэл дамжуулах онол",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3689","3623","үйлчлүүлэхээр ирсэн бодит хугацаа","<p>CATi = CATi-1+ATi</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3690","3624","үйлчлүүлээд дууссан хугацаа","<p>FTi = STi+SSTi</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3691","3625","систем хөгжүүлэх явц","<p>Software configuration management &nbsp;буюу системийг хөгжүүлэх үйл явц, процессийг бүхэлд нь хадгалдаг. Жишээ нь: хэн, хэзээ, ямар өөрчлөлт оруулсан, одоогын ажилыг өмнөх ажилтай харьцуулсан өөрчлөлт гэх мэт. Мөн энэ нь нэг системийг олон хүмүүс зэрэг хөгжүүлэх боломжийг олгодог. /Tortoise SVN/</p>
<p>&nbsp;</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3692","3626","оруулах",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3693","3627","хязгаарлал","<p>албан шаардлага</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3694","3628","зохиомол нэр","<p>бүлэг үйлдэл болон илэрхийллийг товчилж нэрлэх, орлуулах</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3695","3629","задлах","<p>байт дарааллаас өгөгдлийн бүтцийг гаргаж авах процесс</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3696","3630","илрүүлэх",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3697","3631","тоон",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3698","3632","драйвер","<p>хөтлөгч</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3699","3633","алдаа","<p>гажиг</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3700","3634","үр дүн","<p>хайлтын үр дүн</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3701","3635","ерөнхийлөл","<p>тухайн тохиолдлуудаас ерөнхий тохиолдлыг гаргаж авах</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3702","3636","нэвтрэх","<p>систем рүү нэвтрэх</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3703","3637","удирдлага, жолоодлого",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3704","3638","залах",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3705","3639","үйлдэл","<p>машины үйлдэл</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3706","3640","илэрц","<p>үр дүн</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3707","3641","дүгнэлт","<p>хянах</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3708","3642","шинжих","<p>вирус хайх, шинжих</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3709","3643","цувруулалт, дамжуулалт","<p>өгөгдлийн бүтцийг байт дараалалд хувиргах процесс</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3710","3644","нарийвчлал, төрөлжих","<p>ерөнхийгөөс тухайн тохиолдлыг гаргаж авах</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3711","3645","оролцогч","<p>эерэг, сөрөг сонирхогч талууд</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3712","3646","шинэчлэх",,"12","sodstar@facebook.com","2016-06-16 16:45:29"
"3713","3647","загвар","<p>бэлэн хэрэглэгчийн интерфейс</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3714","3648","кверти","<p>товчлуурын гарны стандарт байрлал</p>","12","sodstar@facebook.com","2016-06-16 16:45:29"
"3715","3649","Сүлжээний хаягийн хөрвүүлэлт (NAT)","Дотоод болон гадаад хаягийн хооронд хөрвүүлэлт хийх процессыг сүлжээний хаягийн хөрвүүлэлт (NAT) гэж нэрлэдэг. NAT нь олон дотоод хаягийг нэг эсвэл цөөн тооны гадаад хаягуудад хөрвүүлэх боломж олгоно. ","50","battsetseg@sict.edu.mn","2020-01-10 19:24:10"
